"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"223058","TL3315",131,13.1,13.1
"223059","TL3316",131.5,13.15,13.15
"223060","TL3317",131.5,13.15,13.15
"223061","TL3318",132.5,13.25,13.25
"223062","TL3319",132.5,13.25,13.25
"223063","TL3320",132.5,13.25,13.25
"223064","TL3321",133,13.3,13.3
"223065","TL3322",133,13.3,13.3
"223066","TL3323",133,13.3,13.3
"223067","TL3324",133,13.3,13.3
"223068","TL3325",133,13.3,13.3
"223069","TL3326",133,13.3,13.3
"223070","TL3327",133,13.3,13.3
"223071","TL3328",133,13.3,13.3
"223072","TL3329",133,13.3,13.3
"223073","TL3330",133,13.3,13.3
"223074","TL3331",133,13.3,13.3
"223075","TL3332",133,13.3,13.3
"223076","TL3333",133,13.3,13.3
"223077","TL3334",133.5,13.35,13.35
"223078","TL3335",133.5,13.35,13.35
"223079","TL3336",133.5,13.35,13.35
"223080","TL3337",134,13.4,13.4
"223081","TL3338",134.5,13.45,13.45
"223082","TL3339",134.5,13.45,13.45
"223083","TL3340",135,13.5,13.5
"223084","TL3341",135.5,13.55,13.55
"223085","TL3342",136.5,13.65,13.65
"223086","TL3343",136.5,13.65,13.65
"223087","TL3344",137.5,13.75,13.75
"223088","TL3345",138,13.8,13.8
"223089","TL3346",138.5,13.85,13.85
"223090","TL3347",139.5,13.95,13.95
"223091","TL3348",139.5,13.95,13.95
"223092","TL3349",139.333333333333,13.9333333333333,13.93
"223093","TL3350",139.5,13.95,13.95
"223094","TL3351",139,13.9,13.9
"223095","TL3352",138,13.8,13.8
"223096","TL3353",138,13.8,13.8
"223097","TL3354",137.5,13.75,13.75
"223098","TL3355",136.5,13.65,13.65
"223099","TL3356",136,13.6,13.6
"223100","TL3357",135.5,13.55,13.55
"223101","TL3358",134.5,13.45,13.45
"223102","TL3359",133.5,13.35,13.35
"223103","TL3360",133.5,13.35,13.35
"223104","TL3361",132.5,13.25,13.25
"223105","TL3362",131.5,13.15,13.15
"223106","TL3363",131.5,13.15,13.15
"223107","TL3364",130.5,13.05,13.05
"223108","TL3365",130,13,13
"223109","TL3366",130,13,13
"223110","TL3367",129.5,12.95,12.95
"223111","TL3368",129.5,12.95,12.95
"223112","TL3369",129.5,12.95,12.95
"223113","TL3370",129.333333333333,12.9333333333333,12.93
"223114","TL3371",129.5,12.95,12.95
"223115","TL3372",129.5,12.95,12.95
"223116","TL3373",129,12.9,12.9
"223117","TL3374",129,12.9,12.9
"223118","TL3375",129,12.9,12.9
"223119","TL3376",129,12.9,12.9
"223120","TL3377",128.5,12.85,12.85
"223121","TL3378",128.5,12.85,12.85
"223122","TL3379",128,12.8,12.8
"223123","TL3380",127.5,12.75,12.75
"223124","TL3381",127.5,12.75,12.75
"223125","TL3382",126.5,12.65,12.65
"223126","TL3383",126.5,12.65,12.65
"223127","TL3384",126,12.6,12.6
"223128","TL3385",126,12.6,12.6
"223129","TL3386",125.5,12.55,12.55
"223130","TL3387",124.5,12.45,12.45
"223131","TL3388",124.5,12.45,12.45
"223132","TL3389",123.5,12.35,12.35
"223133","TL3390",123.5,12.35,12.35
"223134","TL3391",123.5,12.35,12.35
"223135","TL3392",122.5,12.25,12.25
"223136","TL3393",122.5,12.25,12.25
"223137","TL3394",122,12.2,12.2
"223138","TL3395",122,12.2,12.2
"223139","TL3396",122,12.2,12.2
"223140","TL3397",121.5,12.15,12.15
"223141","TL3398",121,12.1,12.1
"223142","TL3399",121,12.1,12.1
"223143","TL3400",131,13.1,13.1
"223144","TL3401",130.5,13.05,13.05
"223145","TL3402",130,13,13
"223146","TL3403",129.5,12.95,12.95
"223147","TL3404",129,12.9,12.9
"223148","TL3405",129,12.9,12.9
"223149","TL3406",129,12.9,12.9
"223150","TL3407",128.5,12.85,12.85
"223151","TL3408",128.5,12.85,12.85
"223152","TL3409",128.5,12.85,12.85
"223153","TL3410",128.5,12.85,12.85
"223154","TL3411",129,12.9,12.9
"223155","TL3412",129.5,12.95,12.95
"223156","TL3413",130,13,13
"223157","TL3414",130.5,13.05,13.05
"223158","TL3415",131,13.1,13.1
"223159","TL3416",131.5,13.15,13.15
"223160","TL3417",132,13.2,13.2
"223161","TL3418",132.5,13.25,13.25
"223162","TL3419",133,13.3,13.3
"223163","TL3420",133,13.3,13.3
"223164","TL3421",133.5,13.35,13.35
"223165","TL3422",133.5,13.35,13.35
"223166","TL3423",133.5,13.35,13.35
"223167","TL3424",133.5,13.35,13.35
"223168","TL3425",133,13.3,13.3
"223169","TL3426",133.5,13.35,13.35
"223170","TL3427",133.5,13.35,13.35
"223171","TL3428",133,13.3,13.3
"223172","TL3429",133,13.3,13.3
"223173","TL3430",133,13.3,13.3
"223174","TL3431",133,13.3,13.3
"223175","TL3432",133,13.3,13.3
"223176","TL3433",133.5,13.35,13.35
"223177","TL3434",133.333333333333,13.3333333333333,13.33
"223178","TL3435",133.5,13.35,13.35
"223179","TL3436",133.5,13.35,13.35
"223180","TL3437",134,13.4,13.4
"223181","TL3438",134.5,13.45,13.45
"223182","TL3439",134.5,13.45,13.45
"223183","TL3440",135,13.5,13.5
"223184","TL3441",135.5,13.55,13.55
"223185","TL3442",136.5,13.65,13.65
"223186","TL3443",136.5,13.65,13.65
"223187","TL3444",137.5,13.75,13.75
"223188","TL3445",138,13.8,13.8
"223189","TL3446",138.5,13.85,13.85
"223190","TL3447",139,13.9,13.9
"223191","TL3448",139,13.9,13.9
"223192","TL3449",139,13.9,13.9
"223193","TL3450",139,13.9,13.9
"223194","TL3451",138.5,13.85,13.85
"223195","TL3452",138.5,13.85,13.85
"223196","TL3453",137.5,13.75,13.75
"223197","TL3454",137.5,13.75,13.75
"223198","TL3455",136.5,13.65,13.65
"223199","TL3456",136,13.6,13.6
"223200","TL3457",135.5,13.55,13.55
"223201","TL3458",134.5,13.45,13.45
"223202","TL3459",133.5,13.35,13.35
"223203","TL3460",133.5,13.35,13.35
"223204","TL3461",132.5,13.25,13.25
"223205","TL3462",132,13.2,13.2
"223206","TL3463",131.666666666667,13.1666666666667,13.17
"223207","TL3464",130.5,13.05,13.05
"223208","TL3465",130.5,13.05,13.05
"223209","TL3466",130,13,13
"223210","TL3467",130,13,13
"223211","TL3468",130,13,13
"223212","TL3469",130,13,13
"223213","TL3470",129.5,12.95,12.95
"223214","TL3471",129.5,12.95,12.95
"223215","TL3472",129.666666666667,12.9666666666667,12.97
"223216","TL3473",129.5,12.95,12.95
"223217","TL3474",129,12.9,12.9
"223218","TL3475",129,12.9,12.9
"223219","TL3476",129,12.9,12.9
"223220","TL3477",128.5,12.85,12.85
"223221","TL3478",128.5,12.85,12.85
"223222","TL3479",128,12.8,12.8
"223223","TL3480",128,12.8,12.8
"223224","TL3481",127.5,12.75,12.75
"223225","TL3482",127.5,12.75,12.75
"223226","TL3483",126.5,12.65,12.65
"223227","TL3484",126.5,12.65,12.65
"223228","TL3485",126,12.6,12.6
"223229","TL3486",125.5,12.55,12.55
"223230","TL3487",125.5,12.55,12.55
"223231","TL3488",124.5,12.45,12.45
"223232","TL3489",124.666666666667,12.4666666666667,12.47
"223233","TL3490",124,12.4,12.4
"223234","TL3491",123.5,12.35,12.35
"223235","TL3492",123,12.3,12.3
"223236","TL3493",122.5,12.25,12.25
"223237","TL3494",122.5,12.25,12.25
"223238","TL3495",122,12.2,12.2
"223239","TL3496",122,12.2,12.2
"223240","TL3497",121.5,12.15,12.15
"223241","TL3498",121.5,12.15,12.15
"223242","TL3499",121,12.1,12.1
"223243","TL3500",131.5,13.15,13.15
"223244","TL3501",130.5,13.05,13.05
"223245","TL3502",130,13,13
"223246","TL3503",129.5,12.95,12.95
"223247","TL3504",129.5,12.95,12.95
"223248","TL3505",129,12.9,12.9
"223249","TL3506",129,12.9,12.9
"223250","TL3507",129,12.9,12.9
"223251","TL3508",128.5,12.85,12.85
"223252","TL3509",128.5,12.85,12.85
"223253","TL3510",129,12.9,12.9
"223254","TL3511",129,12.9,12.9
"223255","TL3512",129.5,12.95,12.95
"223256","TL3513",130,13,13
"223257","TL3514",130.5,13.05,13.05
"223258","TL3515",131.5,13.15,13.15
"223259","TL3516",131.5,13.15,13.15
"223260","TL3517",132,13.2,13.2
"223261","TL3518",132.5,13.25,13.25
"223262","TL3519",133,13.3,13.3
"223263","TL3520",133,13.3,13.3
"223264","TL3521",133.5,13.35,13.35
"223265","TL3522",133.5,13.35,13.35
"223266","TL3523",133.5,13.35,13.35
"223267","TL3524",133.5,13.35,13.35
"223268","TL3525",133,13.3,13.3
"223269","TL3526",133,13.3,13.3
"223270","TL3527",133,13.3,13.3
"223271","TL3528",133,13.3,13.3
"223272","TL3529",133,13.3,13.3
"223273","TL3530",133.5,13.35,13.35
"223274","TL3531",133.5,13.35,13.35
"223275","TL3532",133,13.3,13.3
"223276","TL3533",133.5,13.35,13.35
"223277","TL3534",133.333333333333,13.3333333333333,13.33
"223278","TL3535",133.5,13.35,13.35
"223279","TL3536",133.5,13.35,13.35
"223280","TL3537",134,13.4,13.4
"223281","TL3538",134,13.4,13.4
"223282","TL3539",134.5,13.45,13.45
"223283","TL3540",135,13.5,13.5
"223284","TL3541",135.5,13.55,13.55
"223285","TL3542",136.5,13.65,13.65
"223286","TL3543",136.5,13.65,13.65
"223287","TL3544",137.5,13.75,13.75
"223288","TL3545",137.5,13.75,13.75
"223289","TL3546",138.5,13.85,13.85
"223290","TL3547",139,13.9,13.9
"223291","TL3548",139,13.9,13.9
"223292","TL3549",139,13.9,13.9
"223293","TL3550",139,13.9,13.9
"223294","TL3551",138.5,13.85,13.85
"223295","TL3552",138.5,13.85,13.85
"223296","TL3553",137.5,13.75,13.75
"223297","TL3554",137,13.7,13.7
"223298","TL3555",136.5,13.65,13.65
"223299","TL3556",136,13.6,13.6
"223300","TL3557",135.5,13.55,13.55
"223301","TL3558",134.5,13.45,13.45
"223302","TL3559",134,13.4,13.4
"223303","TL3560",133.5,13.35,13.35
"223304","TL3561",133,13.3,13.3
"223305","TL3562",132.5,13.25,13.25
"223306","TL3563",131.5,13.15,13.15
"223307","TL3564",131,13.1,13.1
"223308","TL3565",130.5,13.05,13.05
"223309","TL3566",130,13,13
"223310","TL3567",130,13,13
"223311","TL3568",130,13,13
"223312","TL3569",130,13,13
"223313","TL3570",130,13,13
"223314","TL3571",130,13,13
"223315","TL3572",130,13,13
"223316","TL3573",129.5,12.95,12.95
"223317","TL3574",129.5,12.95,12.95
"223318","TL3575",129.5,12.95,12.95
"223319","TL3576",129.5,12.95,12.95
"223320","TL3577",128.5,12.85,12.85
"223321","TL3578",128.5,12.85,12.85
"223322","TL3579",128.5,12.85,12.85
"223323","TL3580",128,12.8,12.8
"223324","TL3581",128,12.8,12.8
"223325","TL3582",127.5,12.75,12.75
"223326","TL3583",127,12.7,12.7
"223327","TL3584",126.5,12.65,12.65
"223328","TL3585",126.5,12.65,12.65
"223329","TL3586",125.5,12.55,12.55
"223330","TL3587",125.5,12.55,12.55
"223331","TL3588",125,12.5,12.5
"223332","TL3589",124.5,12.45,12.45
"223333","TL3590",124,12.4,12.4
"223334","TL3591",123.666666666667,12.3666666666667,12.37
"223335","TL3592",123.5,12.35,12.35
"223336","TL3593",123,12.3,12.3
"223337","TL3594",122.5,12.25,12.25
"223338","TL3595",122.5,12.25,12.25
"223339","TL3596",122,12.2,12.2
"223340","TL3597",122,12.2,12.2
"223341","TL3598",121.5,12.15,12.15
"223342","TL3599",121.5,12.15,12.15
"223343","TL3600",131.5,13.15,13.15
"223344","TL3601",131,13.1,13.1
"223345","TL3602",130.5,13.05,13.05
"223346","TL3603",130,13,13
"223347","TL3604",129.5,12.95,12.95
"223348","TL3605",129,12.9,12.9
"223349","TL3606",129,12.9,12.9
"223350","TL3607",129,12.9,12.9
"223351","TL3608",129,12.9,12.9
"223352","TL3609",129,12.9,12.9
"223353","TL3610",129,12.9,12.9
"223354","TL3611",129,12.9,12.9
"223355","TL3612",129.5,12.95,12.95
"223356","TL3613",130,13,13
"223357","TL3614",130.5,13.05,13.05
"223358","TL3615",131.666666666667,13.1666666666667,13.17
"223359","TL3616",132,13.2,13.2
"223360","TL3617",132.5,13.25,13.25
"223361","TL3618",132.5,13.25,13.25
"223362","TL3619",133,13.3,13.3
"223363","TL3620",133,13.3,13.3
"223364","TL3621",133.5,13.35,13.35
"223365","TL3622",133.5,13.35,13.35
"223366","TL3623",133,13.3,13.3
"223367","TL3624",133,13.3,13.3
"223368","TL3625",133,13.3,13.3
"223369","TL3626",133,13.3,13.3
"223370","TL3627",133.5,13.35,13.35
"223371","TL3628",133.5,13.35,13.35
"223372","TL3629",133,13.3,13.3
"223373","TL3630",133.666666666667,13.3666666666667,13.37
"223374","TL3631",133.666666666667,13.3666666666667,13.37
"223375","TL3632",133.5,13.35,13.35
"223376","TL3633",133.5,13.35,13.35
"223377","TL3634",133.5,13.35,13.35
"223378","TL3635",134,13.4,13.4
"223379","TL3636",134,13.4,13.4
"223380","TL3637",134,13.4,13.4
"223381","TL3638",134,13.4,13.4
"223382","TL3639",134.5,13.45,13.45
"223383","TL3640",134.5,13.45,13.45
"223384","TL3641",135.5,13.55,13.55
"223385","TL3642",136,13.6,13.6
"223386","TL3643",136.5,13.65,13.65
"223387","TL3644",137,13.7,13.7
"223388","TL3645",137.5,13.75,13.75
"223389","TL3646",138.5,13.85,13.85
"223390","TL3647",139,13.9,13.9
"223391","TL3648",139,13.9,13.9
"223392","TL3649",139,13.9,13.9
"223393","TL3650",139,13.9,13.9
"223394","TL3651",139,13.9,13.9
"223395","TL3652",138.5,13.85,13.85
"223396","TL3653",137.5,13.75,13.75
"223397","TL3654",137,13.7,13.7
"223398","TL3655",136.5,13.65,13.65
"223399","TL3656",136.5,13.65,13.65
"223400","TL3657",135.5,13.55,13.55
"223401","TL3658",134.5,13.45,13.45
"223402","TL3659",134.5,13.45,13.45
"223403","TL3660",133.5,13.35,13.35
"223404","TL3661",133,13.3,13.3
"223405","TL3662",132.5,13.25,13.25
"223406","TL3663",131.5,13.15,13.15
"223407","TL3664",131.5,13.15,13.15
"223408","TL3665",130.5,13.05,13.05
"223409","TL3666",130.5,13.05,13.05
"223410","TL3667",130,13,13
"223411","TL3668",130,13,13
"223412","TL3669",130.5,13.05,13.05
"223413","TL3670",130.5,13.05,13.05
"223414","TL3671",130,13,13
"223415","TL3672",130,13,13
"223416","TL3673",129.5,12.95,12.95
"223417","TL3674",129.5,12.95,12.95
"223418","TL3675",129.5,12.95,12.95
"223419","TL3676",129.5,12.95,12.95
"223420","TL3677",129,12.9,12.9
"223421","TL3678",129,12.9,12.9
"223422","TL3679",128.5,12.85,12.85
"223423","TL3680",128,12.8,12.8
"223424","TL3681",127.5,12.75,12.75
"223425","TL3682",127.5,12.75,12.75
"223426","TL3683",127,12.7,12.7
"223427","TL3684",126.5,12.65,12.65
"223428","TL3685",126.5,12.65,12.65
"223429","TL3686",126,12.6,12.6
"223430","TL3687",125.5,12.55,12.55
"223431","TL3688",125,12.5,12.5
"223432","TL3689",125,12.5,12.5
"223433","TL3690",124.5,12.45,12.45
"223434","TL3691",123.5,12.35,12.35
"223435","TL3692",123.5,12.35,12.35
"223436","TL3693",123.5,12.35,12.35
"223437","TL3694",123,12.3,12.3
"223438","TL3695",122.5,12.25,12.25
"223439","TL3696",122.5,12.25,12.25
"223440","TL3697",122,12.2,12.2
"223441","TL3698",122,12.2,12.2
"223442","TL3699",121.5,12.15,12.15
"223443","TL3700",132.5,13.25,13.25
"223444","TL3701",131.5,13.15,13.15
"223445","TL3702",130.5,13.05,13.05
"223446","TL3703",130.5,13.05,13.05
"223447","TL3704",129.5,12.95,12.95
"223448","TL3705",129.5,12.95,12.95
"223449","TL3706",129.5,12.95,12.95
"223450","TL3707",129.5,12.95,12.95
"223451","TL3708",129,12.9,12.9
"223452","TL3709",129,12.9,12.9
"223453","TL3710",129,12.9,12.9
"223454","TL3711",129.5,12.95,12.95
"223455","TL3712",129.5,12.95,12.95
"223456","TL3713",130.5,13.05,13.05
"223457","TL3714",131,13.1,13.1
"223458","TL3715",131.5,13.15,13.15
"223459","TL3716",132.5,13.25,13.25
"223460","TL3717",132.5,13.25,13.25
"223461","TL3718",132.5,13.25,13.25
"223462","TL3719",133,13.3,13.3
"223463","TL3720",133,13.3,13.3
"223464","TL3721",133.5,13.35,13.35
"223465","TL3722",133.5,13.35,13.35
"223466","TL3723",133,13.3,13.3
"223467","TL3724",133.5,13.35,13.35
"223468","TL3725",133.5,13.35,13.35
"223469","TL3726",133.5,13.35,13.35
"223470","TL3727",133.75,13.375,13.38
"223471","TL3728",133.666666666667,13.3666666666667,13.37
"223472","TL3729",133.5,13.35,13.35
"223473","TL3730",133.5,13.35,13.35
"223474","TL3731",134,13.4,13.4
"223475","TL3732",134,13.4,13.4
"223476","TL3733",134,13.4,13.4
"223477","TL3734",134,13.4,13.4
"223478","TL3735",134,13.4,13.4
"223479","TL3736",134,13.4,13.4
"223480","TL3737",134,13.4,13.4
"223481","TL3738",134,13.4,13.4
"223482","TL3739",134,13.4,13.4
"223483","TL3740",134.5,13.45,13.45
"223484","TL3741",135,13.5,13.5
"223485","TL3742",135.5,13.55,13.55
"223486","TL3743",136.5,13.65,13.65
"223487","TL3744",137,13.7,13.7
"223488","TL3745",137.5,13.75,13.75
"223489","TL3746",138.5,13.85,13.85
"223490","TL3747",138.5,13.85,13.85
"223491","TL3748",139,13.9,13.9
"223492","TL3749",139,13.9,13.9
"223493","TL3750",139,13.9,13.9
"223494","TL3751",139,13.9,13.9
"223495","TL3752",138.5,13.85,13.85
"223496","TL3753",137.5,13.75,13.75
"223497","TL3754",137,13.7,13.7
"223498","TL3755",136.5,13.65,13.65
"223499","TL3756",136,13.6,13.6
"223500","TL3757",135.5,13.55,13.55
"223501","TL3758",135.5,13.55,13.55
"223502","TL3759",134.5,13.45,13.45
"223503","TL3760",133.5,13.35,13.35
"223504","TL3761",132.5,13.25,13.25
"223505","TL3762",132.5,13.25,13.25
"223506","TL3763",132,13.2,13.2
"223507","TL3764",131.5,13.15,13.15
"223508","TL3765",131,13.1,13.1
"223509","TL3766",130.5,13.05,13.05
"223510","TL3767",130.5,13.05,13.05
"223511","TL3768",130.5,13.05,13.05
"223512","TL3769",130.666666666667,13.0666666666667,13.07
"223513","TL3770",130.5,13.05,13.05
"223514","TL3771",130,13,13
"223515","TL3772",130,13,13
"223516","TL3773",130,13,13
"223517","TL3774",130,13,13
"223518","TL3775",130,13,13
"223519","TL3776",129.5,12.95,12.95
"223520","TL3777",129.5,12.95,12.95
"223521","TL3778",129.5,12.95,12.95
"223522","TL3779",128.5,12.85,12.85
"223523","TL3780",128.5,12.85,12.85
"223524","TL3781",128,12.8,12.8
"223525","TL3782",127.5,12.75,12.75
"223526","TL3783",127.5,12.75,12.75
"223527","TL3784",127,12.7,12.7
"223528","TL3785",126.5,12.65,12.65
"223529","TL3786",126.5,12.65,12.65
"223530","TL3787",125.5,12.55,12.55
"223531","TL3788",125.5,12.55,12.55
"223532","TL3789",125,12.5,12.5
"223533","TL3790",124.5,12.45,12.45
"223534","TL3791",124.5,12.45,12.45
"223535","TL3792",123.5,12.35,12.35
"223536","TL3793",123.5,12.35,12.35
"223537","TL3794",123,12.3,12.3
"223538","TL3795",123,12.3,12.3
"223539","TL3796",122.5,12.25,12.25
"223540","TL3797",122.5,12.25,12.25
"223541","TL3798",122,12.2,12.2
"223542","TL3799",122,12.2,12.2
"223543","TL3800",132.5,13.25,13.25
"223544","TL3801",132,13.2,13.2
"223545","TL3802",131.5,13.15,13.15
"223546","TL3803",130.5,13.05,13.05
"223547","TL3804",130.5,13.05,13.05
"223548","TL3805",129.5,12.95,12.95
"223549","TL3806",129.5,12.95,12.95
"223550","TL3807",129.5,12.95,12.95
"223551","TL3808",129.5,12.95,12.95
"223552","TL3809",129.5,12.95,12.95
"223553","TL3810",129.5,12.95,12.95
"223554","TL3811",129.5,12.95,12.95
"223555","TL3812",130,13,13
"223556","TL3813",130.5,13.05,13.05
"223557","TL3814",130.5,13.05,13.05
"223558","TL3815",131.5,13.15,13.15
"223559","TL3816",132,13.2,13.2
"223560","TL3817",132.5,13.25,13.25
"223561","TL3818",132.5,13.25,13.25
"223562","TL3819",133,13.3,13.3
"223563","TL3820",133,13.3,13.3
"223564","TL3821",133,13.3,13.3
"223565","TL3822",133,13.3,13.3
"223566","TL3823",133,13.3,13.3
"223567","TL3824",133.5,13.35,13.35
"223568","TL3825",133.5,13.35,13.35
"223569","TL3826",133.666666666667,13.3666666666667,13.37
"223570","TL3827",133.666666666667,13.3666666666667,13.37
"223571","TL3828",133.5,13.35,13.35
"223572","TL3829",134,13.4,13.4
"223573","TL3830",134,13.4,13.4
"223574","TL3831",134,13.4,13.4
"223575","TL3832",134,13.4,13.4
"223576","TL3833",134,13.4,13.4
"223577","TL3834",134,13.4,13.4
"223578","TL3835",134,13.4,13.4
"223579","TL3836",134,13.4,13.4
"223580","TL3837",134,13.4,13.4
"223581","TL3838",134,13.4,13.4
"223582","TL3839",134,13.4,13.4
"223583","TL3840",134.5,13.45,13.45
"223584","TL3841",135,13.5,13.5
"223585","TL3842",135.5,13.55,13.55
"223586","TL3843",136.5,13.65,13.65
"223587","TL3844",137,13.7,13.7
"223588","TL3845",137.5,13.75,13.75
"223589","TL3846",138,13.8,13.8
"223590","TL3847",138.5,13.85,13.85
"223591","TL3848",139,13.9,13.9
"223592","TL3849",139,13.9,13.9
"223593","TL3850",139,13.9,13.9
"223594","TL3851",138.5,13.85,13.85
"223595","TL3852",138.5,13.85,13.85
"223596","TL3853",137.5,13.75,13.75
"223597","TL3854",137,13.7,13.7
"223598","TL3855",136.5,13.65,13.65
"223599","TL3856",136,13.6,13.6
"223600","TL3857",135.5,13.55,13.55
"223601","TL3858",134.5,13.45,13.45
"223602","TL3859",134.5,13.45,13.45
"223603","TL3860",133.5,13.35,13.35
"223604","TL3861",133.5,13.35,13.35
"223605","TL3862",132.5,13.25,13.25
"223606","TL3863",132,13.2,13.2
"223607","TL3864",131.5,13.15,13.15
"223608","TL3865",131.5,13.15,13.15
"223609","TL3866",131,13.1,13.1
"223610","TL3867",131,13.1,13.1
"223611","TL3868",130.5,13.05,13.05
"223612","TL3869",130.333333333333,13.0333333333333,13.03
"223613","TL3870",130.5,13.05,13.05
"223614","TL3871",130.5,13.05,13.05
"223615","TL3872",130.5,13.05,13.05
"223616","TL3873",130.5,13.05,13.05
"223617","TL3874",130.5,13.05,13.05
"223618","TL3875",130,13,13
"223619","TL3876",130,13,13
"223620","TL3877",130,13,13
"223621","TL3878",129.5,12.95,12.95
"223622","TL3879",129,12.9,12.9
"223623","TL3880",128.5,12.85,12.85
"223624","TL3881",128.5,12.85,12.85
